fips,cattle_type,event_name,event_delta_head_10pp,event_delta_endorsement_10pp
46025,feeder,pm19_coverage_dependent,0.7,0.7
46027,feeder,pm19_coverage_dependent,0,0
46029,feeder,pm19_coverage_dependent,0,0
46031,feeder,pm19_coverage_dependent,0.885430463576159,0.914285714285714
46033,feeder,pm19_coverage_dependent,0.742372881355932,0.7625
46035,feeder,pm19_coverage_dependent,0.7,0.7
46037,feeder,pm19_coverage_dependent,0,0
46039,feeder,pm19_coverage_dependent,0,0
46041,feeder,pm19_coverage_dependent,0,0
46043,feeder,pm19_coverage_dependent,0.7,0.7
46045,feeder,pm19_coverage_dependent,0.734364261168385,0.758139534883721
46047,feeder,pm19_coverage_dependent,0.705028735632184,0.745454545454546
46049,feeder,pm19_coverage_dependent,0.7,0.7
46051,feeder,pm19_coverage_dependent,0.806060606060606,0.825
46053,feeder,pm19_coverage_dependent,0.730826140567201,0.722727272727273
46055,feeder,pm19_coverage_dependent,0.701487209994051,0.720833333333333
46057,feeder,pm19_coverage_dependent,0,0
46059,feeder,pm19_coverage_dependent,0.715747039556564,0.717543859649123
46061,feeder,pm19_coverage_dependent,0,0
46063,feeder,pm19_coverage_dependent,0.7,0.7
46065,feeder,pm19_coverage_dependent,0.7,0.7
46067,feeder,pm19_coverage_dependent,0,0
46069,feeder,pm19_coverage_dependent,0.7,0.7
46071,feeder,pm19_coverage_dependent,0.7,0.7
46073,feeder,pm19_coverage_dependent,0.7,0.7
46075,feeder,pm19_coverage_dependent,0,0
46077,feeder,pm19_coverage_dependent,0.745620437956204,0.8
46079,feeder,pm19_coverage_dependent,0,0
46081,feeder,pm19_coverage_dependent,0,0
46083,feeder,pm19_coverage_dependent,0,0
46085,feeder,pm19_coverage_dependent,0,0
46087,feeder,pm19_coverage_dependent,0,0
46089,feeder,pm19_coverage_dependent,0.7,0.7
46091,feeder,pm19_coverage_dependent,0,0
46093,feeder,pm19_coverage_dependent,0.832124352331606,0.768181818181818
46095,feeder,pm19_coverage_dependent,0,0
46097,feeder,pm19_coverage_dependent,0.7,0.7
46099,feeder,pm19_coverage_dependent,0,0
46101,feeder,pm19_coverage_dependent,0.7,0.7
46102,feeder,pm19_coverage_dependent,0,0
46103,feeder,pm19_coverage_dependent,0.7,0.7
46105,feeder,pm19_coverage_dependent,0.972727272727273,0.95
46107,feeder,pm19_coverage_dependent,0,0
46109,feeder,pm19_coverage_dependent,0.752380952380952,0.825
46111,feeder,pm19_coverage_dependent,0,0
46115,feeder,pm19_coverage_dependent,0.7,0.7
46117,feeder,pm19_coverage_dependent,0,0
46119,feeder,pm19_coverage_dependent,0,0
46121,feeder,pm19_coverage_dependent,0,0
46123,feeder,pm19_coverage_dependent,0.7,0.7
46125,feeder,pm19_coverage_dependent,0.758695652173913,0.7625
46127,feeder,pm19_coverage_dependent,0,0
46129,feeder,pm19_coverage_dependent,0,0
46135,feeder,pm19_coverage_dependent,0,0
46137,feeder,pm19_coverage_dependent,0,0
47003,feeder,pm19_coverage_dependent,0,0
47007,feeder,pm19_coverage_dependent,0,0
47027,feeder,pm19_coverage_dependent,0,0
47031,feeder,pm19_coverage_dependent,0,0
47051,feeder,pm19_coverage_dependent,0,0
47053,feeder,pm19_coverage_dependent,0,0
47055,feeder,pm19_coverage_dependent,0,0
47059,feeder,pm19_coverage_dependent,0,0
47061,feeder,pm19_coverage_dependent,0,0
47071,feeder,pm19_coverage_dependent,0,0
47077,feeder,pm19_coverage_dependent,0,0
47099,feeder,pm19_coverage_dependent,0,0
47103,feeder,pm19_coverage_dependent,0,0
47105,feeder,pm19_coverage_dependent,0,0
47111,feeder,pm19_coverage_dependent,0,0
47119,feeder,pm19_coverage_dependent,0,0
47123,feeder,pm19_coverage_dependent,0,0
47131,feeder,pm19_coverage_dependent,0,0
47133,feeder,pm19_coverage_dependent,0,0
47147,feeder,pm19_coverage_dependent,0,0
47149,feeder,pm19_coverage_dependent,0,0
47159,feeder,pm19_coverage_dependent,0,0
47167,feeder,pm19_coverage_dependent,0,0
47169,feeder,pm19_coverage_dependent,0,0
47177,feeder,pm19_coverage_dependent,0,0
47181,feeder,pm19_coverage_dependent,0,0
47185,feeder,pm19_coverage_dependent,0,0
47189,feeder,pm19_coverage_dependent,0,0
48009,feeder,pm19_coverage_dependent,0,0
48011,feeder,pm19_coverage_dependent,0,0
48017,feeder,pm19_coverage_dependent,0,0
48023,feeder,pm19_coverage_dependent,0,0
48027,feeder,pm19_coverage_dependent,0,0
48033,feeder,pm19_coverage_dependent,0,0
48037,feeder,pm19_coverage_dependent,0,0
48039,feeder,pm19_coverage_dependent,0,0
48041,feeder,pm19_coverage_dependent,0,0
48045,feeder,pm19_coverage_dependent,0,0
48051,feeder,pm19_coverage_dependent,0,0
48059,feeder,pm19_coverage_dependent,0,0
48065,feeder,pm19_coverage_dependent,0,0
48069,feeder,pm19_coverage_dependent,0,0
48073,feeder,pm19_coverage_dependent,0,0
48075,feeder,pm19_coverage_dependent,0,0
48077,feeder,pm19_coverage_dependent,0,0
48083,feeder,pm19_coverage_dependent,0,0
48085,feeder,pm19_coverage_dependent,0,0
48087,feeder,pm19_coverage_dependent,0,0
48089,feeder,pm19_coverage_dependent,0,0
48093,feeder,pm19_coverage_dependent,0,0
48095,feeder,pm19_coverage_dependent,0,0
48097,feeder,pm19_coverage_dependent,0,0
48099,feeder,pm19_coverage_dependent,0,0
48101,feeder,pm19_coverage_dependent,0,0
48111,feeder,pm19_coverage_dependent,1.07396121883657,1
48117,feeder,pm19_coverage_dependent,0,0
48119,feeder,pm19_coverage_dependent,0,0
48125,feeder,pm19_coverage_dependent,0,0
48129,feeder,pm19_coverage_dependent,0,0
48133,feeder,pm19_coverage_dependent,0,0
48139,feeder,pm19_coverage_dependent,0,0
48143,feeder,pm19_coverage_dependent,0,0
48145,feeder,pm19_coverage_dependent,0,0
48147,feeder,pm19_coverage_dependent,0,0
48149,feeder,pm19_coverage_dependent,0,0
48151,feeder,pm19_coverage_dependent,0.789092872570194,0.876470588235294
48153,feeder,pm19_coverage_dependent,0,0
48155,feeder,pm19_coverage_dependent,0,0
48161,feeder,pm19_coverage_dependent,0,0
48163,feeder,pm19_coverage_dependent,0,0
48165,feeder,pm19_coverage_dependent,0,0
48175,feeder,pm19_coverage_dependent,0,0
48177,feeder,pm19_coverage_dependent,0,0
48179,feeder,pm19_coverage_dependent,0,0
48181,feeder,pm19_coverage_dependent,0,0
48185,feeder,pm19_coverage_dependent,0,0
48189,feeder,pm19_coverage_dependent,0,0
48191,feeder,pm19_coverage_dependent,0,0
48195,feeder,pm19_coverage_dependent,0,0
48197,feeder,pm19_coverage_dependent,0,0
48205,feeder,pm19_coverage_dependent,0,0
48207,feeder,pm19_coverage_dependent,0,0
48211,feeder,pm19_coverage_dependent,0,0
48213,feeder,pm19_coverage_dependent,0,0
48215,feeder,pm19_coverage_dependent,0,0
48217,feeder,pm19_coverage_dependent,0,0
48219,feeder,pm19_coverage_dependent,0,0
48223,feeder,pm19_coverage_dependent,0,0
48231,feeder,pm19_coverage_dependent,0,0
48233,feeder,pm19_coverage_dependent,0,0
48237,feeder,pm19_coverage_dependent,0,0
48239,feeder,pm19_coverage_dependent,0,0
48253,feeder,pm19_coverage_dependent,0.957575757575757,0.866666666666667
48255,feeder,pm19_coverage_dependent,0,0
48257,feeder,pm19_coverage_dependent,0,0
48263,feeder,pm19_coverage_dependent,0,0
48271,feeder,pm19_coverage_dependent,0,0
48275,feeder,pm19_coverage_dependent,0,0
48277,feeder,pm19_coverage_dependent,0,0
48279,feeder,pm19_coverage_dependent,0,0
48285,feeder,pm19_coverage_dependent,0,0
48287,feeder,pm19_coverage_dependent,0,0
48289,feeder,pm19_coverage_dependent,0,0
48293,feeder,pm19_coverage_dependent,0,0
48295,feeder,pm19_coverage_dependent,0,0
48303,feeder,pm19_coverage_dependent,0,0
48309,feeder,pm19_coverage_dependent,0,0
48313,feeder,pm19_coverage_dependent,0,0
48319,feeder,pm19_coverage_dependent,0,0
48321,feeder,pm19_coverage_dependent,0,0
48325,feeder,pm19_coverage_dependent,0,0
48331,feeder,pm19_coverage_dependent,0,0
48333,feeder,pm19_coverage_dependent,0,0
48337,feeder,pm19_coverage_dependent,0,0
48341,feeder,pm19_coverage_dependent,0,0
48345,feeder,pm19_coverage_dependent,0,0
48347,feeder,pm19_coverage_dependent,0,0
48349,feeder,pm19_coverage_dependent,0,0
48357,feeder,pm19_coverage_dependent,0,0
48359,feeder,pm19_coverage_dependent,0,0
48363,feeder,pm19_coverage_dependent,0,0
48367,feeder,pm19_coverage_dependent,0,0
48369,feeder,pm19_coverage_dependent,0,0
48375,feeder,pm19_coverage_dependent,0,0
48381,feeder,pm19_coverage_dependent,0,0
48387,feeder,pm19_coverage_dependent,0,0
48395,feeder,pm19_coverage_dependent,0,0
48399,feeder,pm19_coverage_dependent,0,0
48409,feeder,pm19_coverage_dependent,0,0
48411,feeder,pm19_coverage_dependent,0,0
48415,feeder,pm19_coverage_dependent,0,0
48417,feeder,pm19_coverage_dependent,0,0
48421,feeder,pm19_coverage_dependent,0,0
48429,feeder,pm19_coverage_dependent,0,0
48433,feeder,pm19_coverage_dependent,0,0
48437,feeder,pm19_coverage_dependent,0,0
48445,feeder,pm19_coverage_dependent,0,0
48447,feeder,pm19_coverage_dependent,0,0
48463,feeder,pm19_coverage_dependent,0,0
48467,feeder,pm19_coverage_dependent,0,0
48469,feeder,pm19_coverage_dependent,0,0
48471,feeder,pm19_coverage_dependent,0,0
48481,feeder,pm19_coverage_dependent,0,0
48483,feeder,pm19_coverage_dependent,0,0
48485,feeder,pm19_coverage_dependent,0,0
48487,feeder,pm19_coverage_dependent,0,0
48491,feeder,pm19_coverage_dependent,0,0
48497,feeder,pm19_coverage_dependent,0,0
48503,feeder,pm19_coverage_dependent,0,0
48507,feeder,pm19_coverage_dependent,0,0
49001,feeder,pm19_coverage_dependent,0,0
49003,feeder,pm19_coverage_dependent,0,0
49005,feeder,pm19_coverage_dependent,0,0
49013,feeder,pm19_coverage_dependent,0,0
49015,feeder,pm19_coverage_dependent,0,0
49021,feeder,pm19_coverage_dependent,0,0
49023,feeder,pm19_coverage_dependent,0,0
49027,feeder,pm19_coverage_dependent,0,0
49039,feeder,pm19_coverage_dependent,0,0
49041,feeder,pm19_coverage_dependent,0,0
49047,feeder,pm19_coverage_dependent,0,0
49053,feeder,pm19_coverage_dependent,0,0
51015,feeder,pm19_coverage_dependent,0,0
51035,feeder,pm19_coverage_dependent,0,0
51077,feeder,pm19_coverage_dependent,0,0
51105,feeder,pm19_coverage_dependent,0,0
51109,feeder,pm19_coverage_dependent,0,0
51113,feeder,pm19_coverage_dependent,0,0
51117,feeder,pm19_coverage_dependent,0,0
51137,feeder,pm19_coverage_dependent,0,0
51143,feeder,pm19_coverage_dependent,0,0
51163,feeder,pm19_coverage_dependent,0,0
51165,feeder,pm19_coverage_dependent,0,0
51169,feeder,pm19_coverage_dependent,0,0
51171,feeder,pm19_coverage_dependent,0,0
51173,feeder,pm19_coverage_dependent,0,0
51191,feeder,pm19_coverage_dependent,0,0
53001,feeder,pm19_coverage_dependent,0,0
53003,feeder,pm19_coverage_dependent,0,0
53005,feeder,pm19_coverage_dependent,0,0
53017,feeder,pm19_coverage_dependent,0,0
53021,feeder,pm19_coverage_dependent,0,0
53025,feeder,pm19_coverage_dependent,0,0
53037,feeder,pm19_coverage_dependent,0,0
53039,feeder,pm19_coverage_dependent,0,0
53043,feeder,pm19_coverage_dependent,0,0
53047,feeder,pm19_coverage_dependent,0,0
53075,feeder,pm19_coverage_dependent,0,0
53077,feeder,pm19_coverage_dependent,0.7,0.7
54031,feeder,pm19_coverage_dependent,0,0
55005,feeder,pm19_coverage_dependent,0,0
55019,feeder,pm19_coverage_dependent,0,0
55021,feeder,pm19_coverage_dependent,0,0
55023,feeder,pm19_coverage_dependent,0,0
55025,feeder,pm19_coverage_dependent,0,0
55043,feeder,pm19_coverage_dependent,1.2,1.2
55045,feeder,pm19_coverage_dependent,0,0
55049,feeder,pm19_coverage_dependent,0.7,0.7
55065,feeder,pm19_coverage_dependent,0,0
55093,feeder,pm19_coverage_dependent,0,0
55111,feeder,pm19_coverage_dependent,0,0
55123,feeder,pm19_coverage_dependent,0,0
56003,feeder,pm19_coverage_dependent,0,0
56005,feeder,pm19_coverage_dependent,0,0
56007,feeder,pm19_coverage_dependent,0,0
56009,feeder,pm19_coverage_dependent,0,0
56011,feeder,pm19_coverage_dependent,0,0
56013,feeder,pm19_coverage_dependent,0.941847826086956,0.95
56015,feeder,pm19_coverage_dependent,0,0
56019,feeder,pm19_coverage_dependent,0,0
56021,feeder,pm19_coverage_dependent,0,0
56023,feeder,pm19_coverage_dependent,0,0
56027,feeder,pm19_coverage_dependent,0,0
56029,feeder,pm19_coverage_dependent,0,0
56031,feeder,pm19_coverage_dependent,0,0
56033,feeder,pm19_coverage_dependent,0,0
56035,feeder,pm19_coverage_dependent,0,0
56037,feeder,pm19_coverage_dependent,0,0
56041,feeder,pm19_coverage_dependent,0,0
56043,feeder,pm19_coverage_dependent,0,0
6025,fed,pm20_coverage_expansion,0,0
6029,fed,pm20_coverage_expansion,0,0
8009,fed,pm20_coverage_expansion,0,0
8011,fed,pm20_coverage_expansion,0,0
8063,fed,pm20_coverage_expansion,0,0
8075,fed,pm20_coverage_expansion,0,0
8087,fed,pm20_coverage_expansion,0,0
8095,fed,pm20_coverage_expansion,0,0
8099,fed,pm20_coverage_expansion,0,0
8121,fed,pm20_coverage_expansion,0,0
8123,fed,pm20_coverage_expansion,0,0
8125,fed,pm20_coverage_expansion,0,0
16031,fed,pm20_coverage_expansion,0,0
16051,fed,pm20_coverage_expansion,0,0
16053,fed,pm20_coverage_expansion,0,0
17001,fed,pm20_coverage_expansion,1.5,1.5
17015,fed,pm20_coverage_expansion,0,0
17029,fed,pm20_coverage_expansion,0,0
17037,fed,pm20_coverage_expansion,0,0
17041,fed,pm20_coverage_expansion,0,0
17049,fed,pm20_coverage_expansion,0,0
17067,fed,pm20_coverage_expansion,0,0
17073,fed,pm20_coverage_expansion,0,0
17075,fed,pm20_coverage_expansion,0,0
17081,fed,pm20_coverage_expansion,0,0
17085,fed,pm20_coverage_expansion,0,0
17099,fed,pm20_coverage_expansion,0,0
17105,fed,pm20_coverage_expansion,0,0
17109,fed,pm20_coverage_expansion,0,0
17131,fed,pm20_coverage_expansion,0,0
17141,fed,pm20_coverage_expansion,0,0
17173,fed,pm20_coverage_expansion,0,0
17177,fed,pm20_coverage_expansion,0,0
17187,fed,pm20_coverage_expansion,0,0
17195,fed,pm20_coverage_expansion,0,0
18017,fed,pm20_coverage_expansion,0,0
18031,fed,pm20_coverage_expansion,0,0
18159,fed,pm20_coverage_expansion,0,0
19001,fed,pm20_coverage_expansion,0,0
19005,fed,pm20_coverage_expansion,0,0
19009,fed,pm20_coverage_expansion,0,0
19011,fed,pm20_coverage_expansion,0,0
19013,fed,pm20_coverage_expansion,0,0
19017,fed,pm20_coverage_expansion,0,0
19019,fed,pm20_coverage_expansion,0,0
19021,fed,pm20_coverage_expansion,0,0
19023,fed,pm20_coverage_expansion,0,0
19025,fed,pm20_coverage_expansion,0,0
19027,fed,pm20_coverage_expansion,0,0
19029,fed,pm20_coverage_expansion,0,0
19035,fed,pm20_coverage_expansion,0,0
19037,fed,pm20_coverage_expansion,0,0
19043,fed,pm20_coverage_expansion,0,0
19045,fed,pm20_coverage_expansion,0,0
19047,fed,pm20_coverage_expansion,0,0
19049,fed,pm20_coverage_expansion,0,0
19051,fed,pm20_coverage_expansion,0,0
19053,fed,pm20_coverage_expansion,0,0
19055,fed,pm20_coverage_expansion,0,0
19059,fed,pm20_coverage_expansion,0,0
19061,fed,pm20_coverage_expansion,0,0
19063,fed,pm20_coverage_expansion,0,0
19065,fed,pm20_coverage_expansion,0,0
19067,fed,pm20_coverage_expansion,0,0
19069,fed,pm20_coverage_expansion,0,0
19071,fed,pm20_coverage_expansion,0,0
19075,fed,pm20_coverage_expansion,0,0
19077,fed,pm20_coverage_expansion,0,0
19081,fed,pm20_coverage_expansion,0,0
19083,fed,pm20_coverage_expansion,0,0
19087,fed,pm20_coverage_expansion,0,0
19089,fed,pm20_coverage_expansion,0,0
19093,fed,pm20_coverage_expansion,0,0
19095,fed,pm20_coverage_expansion,0,0
19097,fed,pm20_coverage_expansion,0,0
19099,fed,pm20_coverage_expansion,0,0
19101,fed,pm20_coverage_expansion,0,0
19103,fed,pm20_coverage_expansion,0,0
19105,fed,pm20_coverage_expansion,0,0
19107,fed,pm20_coverage_expansion,0,0
19109,fed,pm20_coverage_expansion,0,0
19113,fed,pm20_coverage_expansion,0,0
19119,fed,pm20_coverage_expansion,0,0
19121,fed,pm20_coverage_expansion,0,0
19123,fed,pm20_coverage_expansion,0,0
19125,fed,pm20_coverage_expansion,0,0
19127,fed,pm20_coverage_expansion,0,0
19131,fed,pm20_coverage_expansion,0,0
19141,fed,pm20_coverage_expansion,0,0
19143,fed,pm20_coverage_expansion,0,0
19145,fed,pm20_coverage_expansion,0,0
19147,fed,pm20_coverage_expansion,0,0
19149,fed,pm20_coverage_expansion,0,0
19151,fed,pm20_coverage_expansion,0,0
19155,fed,pm20_coverage_expansion,0,0
19157,fed,pm20_coverage_expansion,0,0
19159,fed,pm20_coverage_expansion,0,0
19161,fed,pm20_coverage_expansion,0,0
19163,fed,pm20_coverage_expansion,0,0
19165,fed,pm20_coverage_expansion,0,0
19167,fed,pm20_coverage_expansion,0,0
19169,fed,pm20_coverage_expansion,0,0
19171,fed,pm20_coverage_expansion,0,0
19179,fed,pm20_coverage_expansion,0,0
19183,fed,pm20_coverage_expansion,0,0
19187,fed,pm20_coverage_expansion,0,0
19191,fed,pm20_coverage_expansion,1.5,1.5
19193,fed,pm20_coverage_expansion,0,0
19197,fed,pm20_coverage_expansion,0,0
20003,fed,pm20_coverage_expansion,0,0
20007,fed,pm20_coverage_expansion,0,0
20009,fed,pm20_coverage_expansion,0,0
20015,fed,pm20_coverage_expansion,0,0
20017,fed,pm20_coverage_expansion,0,0
20025,fed,pm20_coverage_expansion,0,0
20027,fed,pm20_coverage_expansion,0,0
20037,fed,pm20_coverage_expansion,0,0
20041,fed,pm20_coverage_expansion,0,0
20047,fed,pm20_coverage_expansion,0,0
20055,fed,pm20_coverage_expansion,0,0
20057,fed,pm20_coverage_expansion,0,0
20059,fed,pm20_coverage_expansion,0,0
20063,fed,pm20_coverage_expansion,0,0
20067,fed,pm20_coverage_expansion,0,0
20069,fed,pm20_coverage_expansion,0,0
20077,fed,pm20_coverage_expansion,0,0
20079,fed,pm20_coverage_expansion,0,0
20081,fed,pm20_coverage_expansion,0,0
20083,fed,pm20_coverage_expansion,0,0
20085,fed,pm20_coverage_expansion,0,0
20089,fed,pm20_coverage_expansion,0,0
20093,fed,pm20_coverage_expansion,0,0
20095,fed,pm20_coverage_expansion,0,0
20097,fed,pm20_coverage_expansion,0,0
20109,fed,pm20_coverage_expansion,0,0
20111,fed,pm20_coverage_expansion,0,0
20113,fed,pm20_coverage_expansion,0,0
20115,fed,pm20_coverage_expansion,0,0
20117,fed,pm20_coverage_expansion,1.5,1.5
20119,fed,pm20_coverage_expansion,0,0
20123,fed,pm20_coverage_expansion,0,0
20127,fed,pm20_coverage_expansion,0,0
20131,fed,pm20_coverage_expansion,0,0
20137,fed,pm20_coverage_expansion,0,0
20145,fed,pm20_coverage_expansion,0,0
20147,fed,pm20_coverage_expansion,0,0
20151,fed,pm20_coverage_expansion,0,0
20157,fed,pm20_coverage_expansion,0,0
20159,fed,pm20_coverage_expansion,0,0
20163,fed,pm20_coverage_expansion,0,0
20171,fed,pm20_coverage_expansion,0,0
20175,fed,pm20_coverage_expansion,0,0
20185,fed,pm20_coverage_expansion,0,0
20187,fed,pm20_coverage_expansion,0,0
20189,fed,pm20_coverage_expansion,0,0
20193,fed,pm20_coverage_expansion,0,0
20201,fed,pm20_coverage_expansion,1.5,1.5
20207,fed,pm20_coverage_expansion,0,0
27009,fed,pm20_coverage_expansion,0,0
27013,fed,pm20_coverage_expansion,0,0
27015,fed,pm20_coverage_expansion,0,0
27019,fed,pm20_coverage_expansion,0,0
27033,fed,pm20_coverage_expansion,0,0
27037,fed,pm20_coverage_expansion,0,0
27039,fed,pm20_coverage_expansion,0,0
27041,fed,pm20_coverage_expansion,0,0
27045,fed,pm20_coverage_expansion,0,0
27049,fed,pm20_coverage_expansion,0,0
27055,fed,pm20_coverage_expansion,0,0
27073,fed,pm20_coverage_expansion,0,0
27079,fed,pm20_coverage_expansion,0,0
27081,fed,pm20_coverage_expansion,0,0
27083,fed,pm20_coverage_expansion,0,0
27085,fed,pm20_coverage_expansion,0,0
27093,fed,pm20_coverage_expansion,0,0
27097,fed,pm20_coverage_expansion,0,0
27099,fed,pm20_coverage_expansion,0,0
27101,fed,pm20_coverage_expansion,0,0
27103,fed,pm20_coverage_expansion,0,0
27105,fed,pm20_coverage_expansion,0,0
27109,fed,pm20_coverage_expansion,0,0
27111,fed,pm20_coverage_expansion,0,0
27117,fed,pm20_coverage_expansion,0,0
27121,fed,pm20_coverage_expansion,0,0
27127,fed,pm20_coverage_expansion,0,0
27129,fed,pm20_coverage_expansion,0,0
27131,fed,pm20_coverage_expansion,0,0
27133,fed,pm20_coverage_expansion,0,0
27143,fed,pm20_coverage_expansion,0,0
27145,fed,pm20_coverage_expansion,1.5,1.5
27147,fed,pm20_coverage_expansion,0,0
27149,fed,pm20_coverage_expansion,0,0
27151,fed,pm20_coverage_expansion,0,0
27153,fed,pm20_coverage_expansion,0,0
27157,fed,pm20_coverage_expansion,0,0
27167,fed,pm20_coverage_expansion,0,0
27169,fed,pm20_coverage_expansion,0,0
27171,fed,pm20_coverage_expansion,0,0
27173,fed,pm20_coverage_expansion,0,0
28031,fed,pm20_coverage_expansion,0,0
29053,fed,pm20_coverage_expansion,0,0
29103,fed,pm20_coverage_expansion,0,0
29171,fed,pm20_coverage_expansion,0,0
29217,fed,pm20_coverage_expansion,0,0
30111,fed,pm20_coverage_expansion,0,0
31001,fed,pm20_coverage_expansion,0,0
31003,fed,pm20_coverage_expansion,0,0
31007,fed,pm20_coverage_expansion,0,0
31011,fed,pm20_coverage_expansion,0,0
31013,fed,pm20_coverage_expansion,0,0
31015,fed,pm20_coverage_expansion,0,0
31019,fed,pm20_coverage_expansion,0,0
31023,fed,pm20_coverage_expansion,0,0
31027,fed,pm20_coverage_expansion,0,0
31035,fed,pm20_coverage_expansion,1.5,1.5
31037,fed,pm20_coverage_expansion,0,0
31039,fed,pm20_coverage_expansion,0,0
31041,fed,pm20_coverage_expansion,0,0
31047,fed,pm20_coverage_expansion,0,0
31049,fed,pm20_coverage_expansion,0,0
31051,fed,pm20_coverage_expansion,0,0
31053,fed,pm20_coverage_expansion,0,0
31057,fed,pm20_coverage_expansion,0,0
31059,fed,pm20_coverage_expansion,0,0
31067,fed,pm20_coverage_expansion,0,0
31069,fed,pm20_coverage_expansion,0,0
31073,fed,pm20_coverage_expansion,0,0
31077,fed,pm20_coverage_expansion,0,0
31079,fed,pm20_coverage_expansion,0,0
31081,fed,pm20_coverage_expansion,0,0
31083,fed,pm20_coverage_expansion,0,0
31085,fed,pm20_coverage_expansion,0,0
31089,fed,pm20_coverage_expansion,0,0
31093,fed,pm20_coverage_expansion,0,0
31095,fed,pm20_coverage_expansion,0,0
31099,fed,pm20_coverage_expansion,0,0
31107,fed,pm20_coverage_expansion,0,0
31111,fed,pm20_coverage_expansion,0,0
31119,fed,pm20_coverage_expansion,0,0
31123,fed,pm20_coverage_expansion,0,0
31125,fed,pm20_coverage_expansion,0,0
31129,fed,pm20_coverage_expansion,0,0
31137,fed,pm20_coverage_expansion,0,0
31139,fed,pm20_coverage_expansion,0,0
31141,fed,pm20_coverage_expansion,0,0
31143,fed,pm20_coverage_expansion,0,0
31145,fed,pm20_coverage_expansion,0,0
31151,fed,pm20_coverage_expansion,0,0
31155,fed,pm20_coverage_expansion,0,0
31157,fed,pm20_coverage_expansion,0,0
31159,fed,pm20_coverage_expansion,0,0
31161,fed,pm20_coverage_expansion,0,0
31163,fed,pm20_coverage_expansion,0,0
31167,fed,pm20_coverage_expansion,0,0
31173,fed,pm20_coverage_expansion,0,0
31175,fed,pm20_coverage_expansion,0,0
31179,fed,pm20_coverage_expansion,0,0
31181,fed,pm20_coverage_expansion,0,0
31183,fed,pm20_coverage_expansion,0,0
31185,fed,pm20_coverage_expansion,0,0
32013,fed,pm20_coverage_expansion,0,0
35009,fed,pm20_coverage_expansion,0,0
38001,fed,pm20_coverage_expansion,0,0
38007,fed,pm20_coverage_expansion,0,0
38021,fed,pm20_coverage_expansion,1.5,1.5
38029,fed,pm20_coverage_expansion,0,0
38043,fed,pm20_coverage_expansion,0,0
38049,fed,pm20_coverage_expansion,0,0
38071,fed,pm20_coverage_expansion,0,0
38073,fed,pm20_coverage_expansion,0,0
38077,fed,pm20_coverage_expansion,0,0
38081,fed,pm20_coverage_expansion,0,0
38093,fed,pm20_coverage_expansion,0,0
39037,fed,pm20_coverage_expansion,0,0
39107,fed,pm20_coverage_expansion,0,0
40003,fed,pm20_coverage_expansion,0,0
40039,fed,pm20_coverage_expansion,0,0
40045,fed,pm20_coverage_expansion,0,0
40047,fed,pm20_coverage_expansion,0,0
40059,fed,pm20_coverage_expansion,0,0
40073,fed,pm20_coverage_expansion,0,0
40119,fed,pm20_coverage_expansion,0,0
40139,fed,pm20_coverage_expansion,0,0
40151,fed,pm20_coverage_expansion,0,0
41019,fed,pm20_coverage_expansion,0,0
41035,fed,pm20_coverage_expansion,0,0
41045,fed,pm20_coverage_expansion,0,0
41049,fed,pm20_coverage_expansion,0,0
42071,fed,pm20_coverage_expansion,0,0
46003,fed,pm20_coverage_expansion,0,0
46005,fed,pm20_coverage_expansion,1.5,1.5
46009,fed,pm20_coverage_expansion,0,0
46011,fed,pm20_coverage_expansion,0,0
46013,fed,pm20_coverage_expansion,0,0
46023,fed,pm20_coverage_expansion,1.5,1.5
46025,fed,pm20_coverage_expansion,0,0
46029,fed,pm20_coverage_expansion,0,0
46031,fed,pm20_coverage_expansion,0,0
46039,fed,pm20_coverage_expansion,0,0
46043,fed,pm20_coverage_expansion,0,0
46045,fed,pm20_coverage_expansion,0,0
46049,fed,pm20_coverage_expansion,0,0
46051,fed,pm20_coverage_expansion,0,0
46055,fed,pm20_coverage_expansion,0,0
46057,fed,pm20_coverage_expansion,0,0
46059,fed,pm20_coverage_expansion,1.5,1.5
46061,fed,pm20_coverage_expansion,0,0
46067,fed,pm20_coverage_expansion,0,0
46073,fed,pm20_coverage_expansion,0,0
46077,fed,pm20_coverage_expansion,0,0
46079,fed,pm20_coverage_expansion,0,0
46083,fed,pm20_coverage_expansion,0,0
46085,fed,pm20_coverage_expansion,0,0
46087,fed,pm20_coverage_expansion,0,0
46089,fed,pm20_coverage_expansion,0,0
46091,fed,pm20_coverage_expansion,0,0
46099,fed,pm20_coverage_expansion,0,0
46101,fed,pm20_coverage_expansion,0,0
46109,fed,pm20_coverage_expansion,0,0
46111,fed,pm20_coverage_expansion,0,0
46115,fed,pm20_coverage_expansion,1.5,1.5
46119,fed,pm20_coverage_expansion,0,0
46123,fed,pm20_coverage_expansion,0,0
46125,fed,pm20_coverage_expansion,0,0
46127,fed,pm20_coverage_expansion,0,0
46135,fed,pm20_coverage_expansion,0,0
48009,fed,pm20_coverage_expansion,0,0
48017,fed,pm20_coverage_expansion,0,0
48065,fed,pm20_coverage_expansion,0,0
48069,fed,pm20_coverage_expansion,0,0
48111,fed,pm20_coverage_expansion,0,0
48117,fed,pm20_coverage_expansion,0,0
48149,fed,pm20_coverage_expansion,0,0
48177,fed,pm20_coverage_expansion,0,0
