endorsement_id_full,policy_effective_date,cattle_type,cov_level_pct,coverage_bin,subsidy_amt,total_prem_amt,prod_prem_amt,observed_rate,statutory_rate,rate_gap
98510,2024-02-23,feeder,0.9943,b95_100,3069,6819,3750,0.45006599208095,0.35,0.10006599208095
98511,2024-05-01,feeder,0.993,b95_100,0,576,576,0,0.35,-0.35
98512,2024-05-01,feeder,0.993,b95_100,0,524,524,0,0.35,-0.35
98809,2023-10-23,feeder,0.9984,b95_100,0,10186,10186,0,0.35,-0.35
98813,2023-10-23,feeder,0.9984,b95_100,0,3018,3018,0,0.35,-0.35
98871,2024-04-11,feeder,0.9879,b95_100,599,1330,731,0.450375939849624,0.35,0.100375939849624
98888,2024-04-11,feeder,0.9879,b95_100,1011,2246,1235,0.45013357079252,0.35,0.10013357079252
98952,2024-04-25,fed,0.9332,b90_94,699,1398,699,0.5,0.4,0.1
99020,2024-02-01,feeder,0.959,b95_100,1495,3322,1827,0.450030102347983,0.35,0.100030102347983
99069,2023-11-27,feeder,0.9822,b95_100,0,3542,3542,0,0.35,-0.35
99074,2023-11-27,feeder,0.9822,b95_100,0,3220,3220,0,0.35,-0.35
99127,2023-08-07,fed,0.9908,b95_100,4424,9831,5407,0.450005085952599,0.35,0.100005085952599
99130,2023-08-07,fed,0.9928,b95_100,6237,13859,7622,0.450032469875171,0.35,0.100032469875171
99652,2023-11-13,feeder,0.9473,b90_94,399,925,526,0.431351351351351,0.4,0.0313513513513513
99654,2023-11-13,feeder,0.9473,b90_94,263,629,366,0.4181240063593,0.4,0.0181240063593004
99806,2024-01-03,feeder,0.9421,b90_94,513,1025,512,0.500487804878049,0.4,0.100487804878049
99820,2024-04-23,feeder,0.9928,b95_100,0,3363,3363,0,0.35,-0.35
99825,2023-08-15,feeder,0.9952,b95_100,0,2487,2487,0,0.35,-0.35
99873,2023-07-25,feeder,0.9985,b95_100,418,929,511,0.44994617868676,0.35,0.09994617868676
99876,2023-07-25,feeder,0.9985,b95_100,629,1398,769,0.449928469241774,0.35,0.099928469241774
99969,2023-08-07,feeder,0.9958,b95_100,6969,15485,8516,0.450048433968357,0.35,0.100048433968357
99973,2023-09-18,feeder,0.9995,b95_100,7329,17588,10259,0.416704571298613,0.35,0.0667045712986127
100169,2023-11-29,feeder,0.9988,b95_100,1273,2829,1556,0.449982325910216,0.35,0.0999823259102157
100170,2024-05-01,feeder,0.9974,b95_100,411,913,502,0.450164293537788,0.35,0.100164293537788
100171,2023-11-30,feeder,0.9974,b95_100,4209,9354,5145,0.449967928159076,0.35,0.0999679281590763
100173,2024-04-15,feeder,0.9933,b95_100,369,819,450,0.450549450549451,0.35,0.100549450549451
100178,2023-12-13,feeder,0.9917,b95_100,3626,8058,4432,0.449987589972698,0.35,0.099987589972698
100181,2024-04-22,feeder,0.9936,b95_100,525,1165,640,0.450643776824034,0.35,0.100643776824034
100182,2023-12-12,feeder,0.9939,b95_100,550,1224,674,0.449346405228758,0.35,0.0993464052287582
100183,2024-04-16,feeder,0.9989,b95_100,647,1437,790,0.450243562978427,0.35,0.100243562978427
100184,2023-11-27,feeder,0.9986,b95_100,3356,7457,4101,0.450046935765053,0.35,0.100046935765053
100186,2024-04-11,feeder,0.9959,b95_100,210,467,257,0.449678800856531,0.35,0.0996788008565311
100188,2024-04-11,feeder,0.9959,b95_100,908,2017,1109,0.450173525037184,0.35,0.100173525037184
100191,2024-04-17,feeder,0.9922,b95_100,1117,2484,1367,0.449677938808374,0.35,0.0996779388083736
100192,2024-04-03,feeder,0.9962,b95_100,6931,15402,8471,0.45000649266329,0.35,0.10000649266329
100194,2024-04-17,feeder,0.9922,b95_100,320,712,392,0.449438202247191,0.35,0.099438202247191
100248,2023-10-05,feeder,0.9268,b90_94,683,1366,683,0.5,0.4,0.1
100256,2023-07-14,feeder,0.9984,b95_100,118,264,146,0.446969696969697,0.35,0.096969696969697
100258,2023-08-03,feeder,0.9995,b95_100,277,615,338,0.450406504065041,0.35,0.100406504065041
100259,2023-07-07,feeder,0.9976,b95_100,224,497,273,0.450704225352113,0.35,0.100704225352113
100260,2023-07-07,feeder,0.9976,b95_100,246,546,300,0.450549450549451,0.35,0.100549450549451
100261,2023-07-14,feeder,0.9984,b95_100,108,240,132,0.45,0.35,0.1
100262,2024-05-28,feeder,0.9991,b95_100,257,572,315,0.449300699300699,0.35,0.0993006993006994
100264,2023-08-01,feeder,0.993,b95_100,435,967,532,0.449844881075491,0.35,0.0998448810754912
100265,2024-05-28,feeder,0.999,b95_100,234,520,286,0.45,0.35,0.1
100268,2023-08-01,feeder,0.993,b95_100,478,1063,585,0.44967074317968,0.35,0.0996707431796802
100444,2023-09-07,feeder,0.9897,b95_100,1693,3764,2071,0.449787460148778,0.35,0.0997874601487779
100452,2024-02-23,feeder,0.9979,b95_100,1869,4154,2285,0.449927780452576,0.35,0.0999277804525758
100463,2024-03-27,feeder,0.9934,b95_100,912,2025,1113,0.45037037037037,0.35,0.10037037037037
100469,2024-04-24,feeder,0.9233,b90_94,633,1265,632,0.500395256916996,0.4,0.100395256916996
100484,2024-04-16,feeder,0.9932,b95_100,500,1111,611,0.45004500450045,0.35,0.10004500450045
100486,2024-03-22,feeder,0.9294,b90_94,260,519,259,0.500963391136802,0.4,0.100963391136802
100500,2024-06-07,feeder,0.9693,b95_100,88,195,107,0.451282051282051,0.35,0.101282051282051
100503,2024-06-07,feeder,0.9693,b95_100,125,276,151,0.452898550724638,0.35,0.102898550724638
100597,2024-05-24,feeder,0.9551,b95_100,625,1388,763,0.45028818443804,0.35,0.10028818443804
100599,2023-12-28,feeder,0.9981,b95_100,1525,3389,1864,0.449985246385364,0.35,0.0999852463853644
100735,2024-06-11,feeder,0.9957,b95_100,0,814,814,0,0.35,-0.35
100796,2024-05-22,feeder,0.9936,b95_100,222,493,271,0.450304259634888,0.35,0.100304259634888
100797,2024-03-01,feeder,0.9982,b95_100,2087,5167,3080,0.403909425198374,0.35,0.0539094251983743
100979,2023-10-20,fed,0.9977,b95_100,9606,35173,25567,0.273107212919,0.35,-0.0768927870809996
100993,2024-02-26,feeder,0.998,b95_100,0,62379,62379,0,0.35,-0.35
101000,2024-01-31,feeder,0.9972,b95_100,0,150751,150751,0,0.35,-0.35
101005,2023-09-11,feeder,0.9999,b95_100,0,37590,37590,0,0.35,-0.35
101081,2024-02-01,feeder,0.9969,b95_100,6814,15144,8330,0.449947173798204,0.35,0.099947173798204
101085,2024-05-02,feeder,0.9952,b95_100,2071,4602,2531,0.450021729682747,0.35,0.100021729682747
101088,2024-03-20,feeder,0.9978,b95_100,2971,6604,3633,0.449878861296184,0.35,0.0998788612961842
101090,2024-04-19,feeder,0.9983,b95_100,1286,2856,1570,0.450280112044818,0.35,0.100280112044818
101093,2024-02-26,feeder,0.998,b95_100,6238,13862,7624,0.450007213966239,0.35,0.100007213966239
101098,2024-01-16,feeder,0.9923,b95_100,3259,7242,3983,0.450013808340238,0.35,0.100013808340238
101106,2024-02-20,feeder,0.9975,b95_100,9519,25339,15820,0.375665969454201,0.35,0.0256659694542011
101108,2024-01-30,feeder,0.9955,b95_100,3501,7779,4278,0.450057848052449,0.35,0.100057848052449
101115,2024-05-14,feeder,0.9935,b95_100,1644,3654,2010,0.44991789819376,0.35,0.0999178981937603
101122,2024-01-25,feeder,0.9977,b95_100,11133,28524,17391,0.390302902818679,0.35,0.040302902818679
101124,2024-04-24,feeder,0.9942,b95_100,18090,44763,26673,0.40412840962402,0.35,0.0541284096240199
101125,2024-02-23,feeder,0.9943,b95_100,8271,21671,13400,0.381662129112639,0.35,0.0316621291126391
101131,2024-03-12,feeder,0.9983,b95_100,1130,2512,1382,0.44984076433121,0.35,0.0998407643312102
101137,2024-04-19,feeder,0.9964,b95_100,3321,8898,5577,0.373229939312205,0.35,0.023229939312205
101143,2024-03-28,feeder,0.9972,b95_100,3297,8716,5419,0.378269848554383,0.35,0.0282698485543828
101154,2023-11-29,feeder,0.9998,b95_100,0,74031,74031,0,0.35,-0.35
101188,2024-12-30,feeder,1,b95_100,401,891,490,0.450056116722783,0.35,0.100056116722783
101189,2024-12-30,feeder,1,b95_100,602,1337,735,0.450261780104712,0.35,0.100261780104712
101283,2024-08-14,feeder,1,b95_100,0,4420,4420,0,0.35,-0.35
101800,2024-09-23,feeder,1,b95_100,0,1866,1866,0,0.35,-0.35
101806,2024-09-23,feeder,1,b95_100,0,1389,1389,0,0.35,-0.35
102886,2024-07-23,feeder,1,b95_100,723,1606,883,0.450186799501868,0.35,0.100186799501868
102895,2024-07-23,feeder,1,b95_100,2187,5711,3524,0.382945193486255,0.35,0.0329451934862546
103197,2024-12-09,feeder,0.9,b90_94,6,16,10,0.375,0.4,-0.025
103765,2024-12-18,feeder,1,b95_100,7239,16087,8848,0.449990675700876,0.35,0.0999906757008765
103777,2024-10-09,feeder,1,b95_100,492,1093,601,0.450137236962489,0.35,0.100137236962489
103797,2024-10-09,feeder,1,b95_100,3474,7719,4245,0.450058297706957,0.35,0.100058297706957
103827,2024-12-23,feeder,1,b95_100,0,465,465,0,0.35,-0.35
103829,2024-12-23,feeder,1,b95_100,0,281,281,0,0.35,-0.35
103856,2024-12-23,feeder,1,b95_100,0,309,309,0,0.35,-0.35
103882,2024-12-23,feeder,1,b95_100,0,1081,1081,0,0.35,-0.35
103957,2024-09-10,feeder,1,b95_100,2012,4472,2460,0.449910554561717,0.35,0.0999105545617174
103961,2024-09-10,feeder,1,b95_100,116,256,140,0.453125,0.35,0.103125
104049,2024-07-18,feeder,1,b95_100,252,559,307,0.450805008944544,0.35,0.100805008944544
104051,2024-07-18,feeder,0.96,b95_100,152,337,185,0.451038575667656,0.35,0.101038575667656
104620,2024-11-15,feeder,1,b95_100,6742,14982,8240,0.450006674676278,0.35,0.100006674676278
104633,2024-10-30,feeder,1,b95_100,6764,15031,8267,0.450003326458652,0.35,0.100003326458652
104987,2024-09-03,feeder,1,b95_100,0,3433,3433,0,0.35,-0.35
104992,2024-09-03,feeder,1,b95_100,0,2281,2281,0,0.35,-0.35
105611,2024-08-28,feeder,0.95,b95_100,124,310,186,0.4,0.35,0.05
105612,2024-08-28,feeder,0.95,b95_100,112,282,170,0.397163120567376,0.35,0.0471631205673759
105666,2024-08-26,feeder,1,b95_100,0,11498,11498,0,0.35,-0.35
105671,2024-07-08,feeder,1,b95_100,0,984,984,0,0.35,-0.35
105674,2024-10-07,feeder,1,b95_100,0,1877,1877,0,0.35,-0.35
105680,2024-12-18,feeder,1,b95_100,0,2294,2294,0,0.35,-0.35
105682,2024-09-24,feeder,1,b95_100,0,737,737,0,0.35,-0.35
105689,2024-08-12,fed,1,b95_100,428,952,524,0.449579831932773,0.35,0.0995798319327731
105690,2024-08-12,fed,1,b95_100,728,1617,889,0.45021645021645,0.35,0.10021645021645
105697,2024-08-12,fed,1,b95_100,486,1079,593,0.450417052826691,0.35,0.100417052826691
105698,2024-10-29,fed,1,b95_100,0,10481,10481,0,0.35,-0.35
105980,2024-12-16,feeder,1,b95_100,13,36,23,0.361111111111111,0.35,0.0111111111111111
105982,2024-12-18,feeder,1,b95_100,13,36,23,0.361111111111111,0.35,0.0111111111111111
106227,2024-07-11,fed,0.95,b95_100,617,1540,923,0.400649350649351,0.35,0.0506493506493507
106665,2024-12-02,feeder,1,b95_100,1450,3223,1773,0.449891405522805,0.35,0.0998914055228049
106819,2024-10-15,feeder,0.9,b90_94,16,39,23,0.41025641025641,0.4,0.0102564102564102
106941,2024-08-19,feeder,1,b95_100,833,1850,1017,0.45027027027027,0.35,0.10027027027027
106950,2024-08-19,feeder,1,b95_100,392,870,478,0.450574712643678,0.35,0.100574712643678
106993,2024-12-11,fed,1,b95_100,1362,3027,1665,0.449950445986125,0.35,0.0999504459861249
107140,2024-09-11,fed,0.97,b95_100,1729,3842,2113,0.450026028110359,0.35,0.100026028110359
107263,2024-11-08,feeder,0.95,b95_100,118,264,146,0.446969696969697,0.35,0.096969696969697
107525,2024-08-05,feeder,1,b95_100,703,1562,859,0.450064020486556,0.35,0.100064020486556
107760,2024-09-27,fed,1,b95_100,7623,16941,9318,0.449973437223304,0.35,0.0999734372233044
107761,2024-07-26,fed,1,b95_100,9665,21478,11813,0.449995344073005,0.35,0.099995344073005
107770,2024-09-23,feeder,1,b95_100,4902,10894,5992,0.449972461905636,0.35,0.0999724619056361
107799,2024-10-18,feeder,1,b95_100,2058,4574,2516,0.44993441189331,0.35,0.09993441189331
107858,2024-12-11,fed,0.925,b90_94,255,510,255,0.5,0.4,0.1
108561,2024-10-09,fed,1,b95_100,0,1041,1041,0,0.35,-0.35
108634,2024-10-22,fed,1,b95_100,0,8100,8100,0,0.35,-0.35
108651,2024-11-12,feeder,1,b95_100,0,2269,2269,0,0.35,-0.35
108697,2024-12-02,feeder,1,b95_100,0,1141,1141,0,0.35,-0.35
108708,2024-12-02,feeder,1,b95_100,0,1395,1395,0,0.35,-0.35
108725,2024-11-12,feeder,1,b95_100,0,2042,2042,0,0.35,-0.35
108898,2024-08-05,feeder,1,b95_100,530,1177,647,0.450297366185217,0.35,0.100297366185217
108945,2024-08-02,feeder,1,b95_100,813,1805,992,0.450415512465374,0.35,0.100415512465374
108984,2024-08-05,feeder,1,b95_100,419,930,511,0.450537634408602,0.35,0.100537634408602
109008,2024-08-02,feeder,1,b95_100,1029,2286,1257,0.450131233595801,0.35,0.100131233595801
109019,2024-09-30,feeder,1,b95_100,3150,6999,3849,0.450064294899271,0.35,0.100064294899271
109023,2024-09-30,feeder,1,b95_100,4789,10642,5853,0.450009396729938,0.35,0.100009396729938
109078,2024-12-18,feeder,1,b95_100,2148,5853,3705,0.366991286519733,0.35,0.0169912865197335
109218,2024-07-22,feeder,0.925,b90_94,48,96,48,0.5,0.4,0.1
109425,2024-08-12,feeder,0.98,b95_100,0,9567,9567,0,0.35,-0.35
109433,2024-09-23,feeder,1,b95_100,2024,4496,2472,0.450177935943061,0.35,0.100177935943061
109470,2024-08-05,feeder,1,b95_100,505,1123,618,0.449688334817453,0.35,0.0996883348174533
109547,2024-08-30,fed,1,b95_100,5730,12734,7004,0.44997644102403,0.35,0.0999764410240302
109563,2024-11-25,fed,1,b95_100,3276,7280,4004,0.45,0.35,0.1
109569,2024-12-11,fed,1,b95_100,2990,6648,3658,0.449759326113117,0.35,0.0997593261131168
109572,2024-11-25,fed,1,b95_100,2552,5670,3118,0.450088183421517,0.35,0.100088183421517
109671,2024-12-18,feeder,1,b95_100,861,1914,1053,0.449843260188088,0.35,0.0998432601880878
109675,2024-11-26,feeder,1,b95_100,968,2152,1184,0.449814126394052,0.35,0.0998141263940521
109737,2024-11-26,feeder,1,b95_100,3417,8542,5125,0.40002341372044,0.35,0.0500234137204402
109827,2024-12-12,feeder,1,b95_100,190,424,234,0.44811320754717,0.35,0.0981132075471698
110140,2024-11-18,feeder,1,b95_100,19195,42655,23460,0.450005860977611,0.35,0.100005860977611
110172,2024-08-01,feeder,1,b95_100,11877,26394,14517,0.449988633780405,0.35,0.0999886337804047
110190,2024-10-30,feeder,1,b95_100,6023,47136,41113,0.127779192124915,0.35,-0.222220807875085
110219,2024-10-29,feeder,1,b95_100,0,15323,15323,0,0.35,-0.35
110241,2024-10-11,feeder,1,b95_100,12086,26856,14770,0.450029788501638,0.35,0.100029788501638
110331,2024-10-28,feeder,1,b95_100,5702,31953,26251,0.178449597846838,0.35,-0.171550402153162
110345,2024-12-19,feeder,1,b95_100,174315,473554,299239,0.368099519801332,0.35,0.0180995198013321
110999,2024-10-23,feeder,1,b95_100,5155,11454,6299,0.450061114021303,0.35,0.100061114021303
111124,2024-08-16,fed,1,b95_100,3205,7123,3918,0.449950863400253,0.35,0.0999508634002527
111363,2024-12-23,feeder,1,b95_100,120,265,145,0.452830188679245,0.35,0.102830188679245
111377,2024-10-09,feeder,1,b95_100,332,866,534,0.38337182448037,0.35,0.0333718244803695
111400,2024-12-23,feeder,1,b95_100,126,281,155,0.448398576512456,0.35,0.0983985765124555
111419,2024-10-09,feeder,1,b95_100,1053,2742,1689,0.384026258205689,0.35,0.0340262582056893
111969,2024-11-25,feeder,1,b95_100,734,1954,1220,0.375639713408393,0.35,0.0256397134083931
112471,2024-10-23,feeder,0.925,b90_94,191,383,192,0.498694516971279,0.4,0.0986945169712793
112473,2024-08-26,feeder,0.95,b95_100,586,1303,717,0.449731389102072,0.35,0.0997313891020722
112475,2024-10-07,feeder,0.96,b95_100,424,942,518,0.450106157112527,0.35,0.100106157112527
112483,2024-10-07,feeder,0.96,b95_100,11,30,19,0.366666666666667,0.35,0.0166666666666667
112490,2024-12-27,feeder,0.875,b85_89,13,28,15,0.464285714285714,0.45,0.0142857142857143
112591,2024-10-18,feeder,1,b95_100,3232,33854,30622,0.095468777692444,0.35,-0.254531222307556
112650,2024-11-27,feeder,0.75,b70_79,4,7,3,0.571428571428571,0.55,0.0214285714285714
112681,2024-10-18,feeder,1,b95_100,0,9696,9696,0,0.35,-0.35
112684,2024-10-18,feeder,1,b95_100,0,12069,12069,0,0.35,-0.35
112780,2024-11-25,feeder,0.97,b95_100,0,2714,2714,0,0.35,-0.35
112887,2024-11-05,feeder,1,b95_100,18,50,32,0.36,0.35,0.01
112979,2024-07-02,feeder,1,b95_100,3020,6711,3691,0.450007450454478,0.35,0.100007450454478
113004,2024-11-04,feeder,1,b95_100,6286,13968,7682,0.450028636884307,0.35,0.100028636884307
113058,2024-10-28,fed,1,b95_100,3959,8797,4838,0.450039786290781,0.35,0.100039786290781
113150,2024-10-04,fed,1,b95_100,8926,19835,10909,0.450012603982859,0.35,0.100012603982859
113460,2024-12-18,feeder,1,b95_100,615,3514,2899,0.175014228799089,0.35,-0.174985771200911
114097,2024-10-16,feeder,0.99,b95_100,143,317,174,0.451104100946372,0.35,0.101104100946372
114112,2024-10-16,feeder,0.98,b95_100,744,1941,1197,0.383307573415765,0.35,0.0333075734157651
114209,2024-08-06,feeder,1,b95_100,2109,4685,2576,0.450160085378869,0.35,0.100160085378869
114214,2024-08-26,feeder,0.98,b95_100,0,1960,1960,0,0.35,-0.35
114232,2024-08-26,feeder,0.98,b95_100,0,2190,2190,0,0.35,-0.35
114233,2024-08-20,feeder,1,b95_100,851,1892,1041,0.449788583509514,0.35,0.0997885835095138
114236,2024-08-09,feeder,1,b95_100,1115,2476,1361,0.45032310177706,0.35,0.10032310177706
114303,2024-10-01,feeder,1,b95_100,1785,3966,2181,0.450075642965204,0.35,0.100075642965204
114915,2024-08-05,feeder,0.98,b95_100,465,1034,569,0.449709864603482,0.35,0.0997098646034816
114998,2024-11-14,feeder,0.96,b95_100,1331,3476,2145,0.382911392405063,0.35,0.0329113924050633
115071,2024-11-21,feeder,0.97,b95_100,1482,3867,2385,0.383242823894492,0.35,0.0332428238944919
115215,2024-08-14,feeder,0.9,b90_94,14,36,22,0.388888888888889,0.4,-0.0111111111111111
115462,2024-11-01,feeder,1,b95_100,3172,7550,4378,0.420132450331126,0.35,0.0701324503311259
115489,2024-11-01,feeder,1,b95_100,3524,8389,4865,0.420073906305877,0.35,0.0700739063058768
115510,2024-08-13,feeder,1,b95_100,3732,8294,4562,0.449963829274174,0.35,0.0999638292741741
115535,2024-11-27,feeder,1,b95_100,199,444,245,0.448198198198198,0.35,0.0981981981981982
115564,2024-09-03,feeder,1,b95_100,707,1572,865,0.449745547073791,0.35,0.0997455470737913
115677,2024-12-11,feeder,0.96,b95_100,2577,5727,3150,0.449973808276585,0.35,0.0999738082765846
115748,2024-09-05,feeder,1,b95_100,2790,6200,3410,0.45,0.35,0.1
115754,2024-07-30,feeder,1,b95_100,7831,20609,12778,0.379979620554127,0.35,0.0299796205541268
116237,2024-09-19,feeder,1,b95_100,0,5158,5158,0,0.35,-0.35
116253,2024-09-19,feeder,1,b95_100,0,710,710,0,0.35,-0.35
116256,2024-07-23,feeder,1,b95_100,926,2056,1130,0.450389105058366,0.35,0.100389105058366
116276,2024-07-23,feeder,1,b95_100,2350,5222,2872,0.450019149751053,0.35,0.100019149751053
116278,2024-10-02,feeder,1,b95_100,355,789,434,0.449936628643853,0.35,0.099936628643853
116320,2024-12-10,feeder,1,b95_100,3050,6777,3727,0.450051645270769,0.35,0.100051645270769
116327,2024-12-26,feeder,1,b95_100,2230,4955,2725,0.450050454086781,0.35,0.100050454086781
116366,2024-09-17,feeder,1,b95_100,1781,3958,2177,0.449974734714502,0.35,0.0999747347145023
116368,2024-12-02,feeder,1,b95_100,422,938,516,0.449893390191898,0.35,0.0998933901918977
116372,2024-07-22,feeder,1,b95_100,14565,32365,17800,0.450023173180905,0.35,0.100023173180905
116388,2024-12-17,feeder,1,b95_100,4954,11008,6054,0.450036337209302,0.35,0.100036337209302
116403,2024-12-31,feeder,1,b95_100,465,1034,569,0.449709864603482,0.35,0.0997098646034816
116448,2024-09-03,feeder,1,b95_100,0,6584,6584,0,0.35,-0.35
116450,2024-09-03,feeder,1,b95_100,0,7315,7315,0,0.35,-0.35
116616,2024-10-16,feeder,0.99,b95_100,1020,2266,1246,0.450132391879965,0.35,0.100132391879965
116779,2024-08-19,feeder,0.98,b95_100,986,2190,1204,0.450228310502283,0.35,0.100228310502283
117135,2024-12-30,feeder,1,b95_100,210,465,255,0.451612903225806,0.35,0.101612903225806
117373,2024-08-05,feeder,1,b95_100,938,2405,1467,0.39002079002079,0.35,0.0400207900207901
117394,2024-08-05,feeder,1,b95_100,1112,2851,1739,0.39003858295335,0.35,0.0400385829533497
117491,2024-09-03,fed,1,b95_100,1515,3366,1851,0.450089126559715,0.35,0.100089126559715
117749,2024-12-13,feeder,1,b95_100,338,750,412,0.450666666666667,0.35,0.100666666666667
117803,2024-12-05,feeder,1,b95_100,773,1716,943,0.450466200466201,0.35,0.1004662004662
117809,2024-12-03,feeder,1,b95_100,804,1787,983,0.449916060436486,0.35,0.0999160604364858
117812,2024-12-05,feeder,1,b95_100,654,1453,799,0.450103234686855,0.35,0.100103234686855
117829,2024-12-11,feeder,1,b95_100,559,1243,684,0.449718423169751,0.35,0.0997184231697506
118290,2024-09-19,feeder,0.98,b95_100,648,3704,3056,0.174946004319654,0.35,-0.175053995680346
119307,2024-08-21,feeder,1,b95_100,1448,3216,1768,0.450248756218906,0.35,0.100248756218906
119316,2024-08-21,feeder,1,b95_100,1837,4083,2246,0.44991427871663,0.35,0.0999142787166299
119317,2024-07-03,feeder,1,b95_100,615,1365,750,0.450549450549451,0.35,0.100549450549451
119952,2024-10-11,feeder,0.97,b95_100,91,203,112,0.448275862068966,0.35,0.0982758620689656
120022,2024-12-16,fed,1,b95_100,0,5667,5667,0,0.35,-0.35
120141,2024-07-17,fed,1,b95_100,2085,4633,2548,0.450032376429959,0.35,0.100032376429959
120143,2024-07-17,fed,1,b95_100,512,1136,624,0.450704225352113,0.35,0.100704225352113
120151,2024-11-25,fed,1,b95_100,2611,5803,3192,0.449939686369119,0.35,0.0999396863691194
120152,2024-12-18,fed,1,b95_100,647,1438,791,0.449930458970793,0.35,0.0999304589707928
120708,2024-09-04,fed,1,b95_100,3609,8019,4410,0.450056116722783,0.35,0.100056116722783
120897,2024-12-23,feeder,0.9,b90_94,2249,5479,3230,0.410476364300055,0.4,0.0104763643000547
121101,2024-12-16,feeder,1,b95_100,407,1099,692,0.370336669699727,0.35,0.020336669699727
121389,2024-10-08,fed,1,b95_100,3739,8308,4569,0.450048146364949,0.35,0.100048146364949
121643,2024-12-11,feeder,1,b95_100,1157,2892,1735,0.400069156293223,0.35,0.0500691562932227
121644,2024-09-11,feeder,1,b95_100,764,1917,1153,0.398539384454877,0.35,0.0485393844548774
122485,2024-12-13,feeder,1,b95_100,0,750,750,0,0.35,-0.35
122494,2024-12-13,feeder,1,b95_100,0,1060,1060,0,0.35,-0.35
123225,2024-12-23,feeder,1,b95_100,1352,11437,10085,0.118212818046691,0.35,-0.231787181953309
123326,2024-08-26,feeder,1,b95_100,1301,2892,1591,0.449861687413555,0.35,0.0998616874135547
123341,2024-08-26,feeder,1,b95_100,1988,4417,2429,0.450079239302694,0.35,0.100079239302694
123716,2024-12-12,feeder,1,b95_100,412,915,503,0.450273224043716,0.35,0.100273224043716
124360,2024-09-16,feeder,0.99,b95_100,1714,3809,2095,0.449986873195064,0.35,0.0999868731950643
124402,2024-10-07,feeder,1,b95_100,2454,5454,3000,0.44994499449945,0.35,0.09994499449945
124407,2024-09-10,feeder,1,b95_100,4090,10373,6283,0.394292875735081,0.35,0.0442928757350815
124412,2024-09-10,feeder,1,b95_100,921,2045,1124,0.450366748166259,0.35,0.100366748166259
124451,2024-10-18,feeder,0.99,b95_100,2858,6350,3492,0.45007874015748,0.35,0.10007874015748
124474,2024-12-09,feeder,0.99,b95_100,4684,11357,6673,0.412432860790702,0.35,0.0624328607907018
125196,2024-07-03,feeder,1,b95_100,883,1964,1081,0.44959266802444,0.35,0.09959266802444
125199,2024-07-03,feeder,1,b95_100,952,2115,1163,0.450118203309693,0.35,0.100118203309693
125200,2024-07-03,feeder,1,b95_100,1047,2327,1280,0.449935539321014,0.35,0.0999355393210142
125204,2024-07-03,feeder,1,b95_100,972,2160,1188,0.45,0.35,0.1
125291,2024-10-29,feeder,1,b95_100,1950,4333,2383,0.450034618047542,0.35,0.100034618047542
125300,2024-10-29,feeder,1,b95_100,1202,2670,1468,0.450187265917603,0.35,0.100187265917603
125647,2024-08-06,feeder,1,b95_100,5120,11378,6258,0.449991211109158,0.35,0.099991211109158
125656,2024-08-06,feeder,1,b95_100,1124,2496,1372,0.450320512820513,0.35,0.100320512820513
125680,2024-11-25,feeder,1,b95_100,24296,53991,29695,0.450000926080273,0.35,0.100000926080273
126362,2024-07-23,feeder,0.8,b80_84,15,29,14,0.517241379310345,0.5,0.0172413793103449
126414,2024-07-18,feeder,0.96,b95_100,455,1010,555,0.450495049504951,0.35,0.100495049504951
126438,2024-07-18,feeder,1,b95_100,1006,2235,1229,0.450111856823266,0.35,0.100111856823266
126528,2024-12-19,feeder,1,b95_100,11678,29194,17516,0.400013701445503,0.35,0.0500137014455025
126532,2024-09-23,feeder,1,b95_100,555,1423,868,0.390021082220661,0.35,0.0400210822206606
126539,2024-12-19,feeder,1,b95_100,5712,14278,8566,0.400056030256338,0.35,0.0500560302563384
126572,2024-09-12,feeder,1,b95_100,709,1770,1061,0.400564971751412,0.35,0.0505649717514125
126586,2024-12-19,feeder,1,b95_100,2043,5106,3063,0.400117508813161,0.35,0.050117508813161
126590,2024-12-19,feeder,1,b95_100,4032,10078,6046,0.40007938082953,0.35,0.0500793808295297
126591,2024-10-07,feeder,1,b95_100,810,1800,990,0.45,0.35,0.1
126592,2024-09-18,feeder,1,b95_100,823,2056,1233,0.400291828793774,0.35,0.0502918287937744
126605,2024-10-22,feeder,1,b95_100,638,1416,778,0.450564971751413,0.35,0.100564971751412
126616,2024-12-19,feeder,1,b95_100,960,2402,1442,0.399666944213156,0.35,0.0496669442131557
126997,2024-12-26,feeder,1,b95_100,260,576,316,0.451388888888889,0.35,0.101388888888889
127031,2024-07-03,feeder,1,b95_100,399,885,486,0.450847457627119,0.35,0.100847457627119
127054,2024-11-21,feeder,1,b95_100,262,584,322,0.448630136986301,0.35,0.0986301369863014
127057,2024-08-05,feeder,0.99,b95_100,368,817,449,0.450428396572827,0.35,0.100428396572827
127100,2024-12-27,feeder,1,b95_100,314,698,384,0.449856733524355,0.35,0.0998567335243553
127156,2024-12-26,feeder,1,b95_100,388,864,476,0.449074074074074,0.35,0.0990740740740741
127497,2024-12-18,feeder,1,b95_100,1112,2471,1359,0.450020234722784,0.35,0.100020234722784
127664,2024-09-23,feeder,1,b95_100,483,1073,590,0.450139794967381,0.35,0.100139794967381
128019,2024-09-23,fed,1,b95_100,891,1981,1090,0.44977284199899,0.35,0.0997728419989904
